title,price,Bedrooms,square_feet,full_address,monthly,apartment,cats_allowed,dogs_allowed,laundry_on_site,air_conditioning,off_street_parking,EV_charging,washer_dryer_in_unit,carport,no_smoking,attached_garage,detached_garage,laundry_in_bldg,fee_needed_to_apply,wheelchair_accessible,no_parking,furnished,street_parking,no_laundry_on_site,house,washer_dryer_hookups,latitude,longitude,nearest_budget_grocery_store_distance,nearest_budget_grocery_store,nearest_midTier_grocery_store_distance,nearest_midTier_grocery_store,nearest_premium_grocery_store_distance,nearest_premium_grocery_store
City Outside. Tranquility Inside.,3061,1br,870,None listed,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
"Walk to the Promenade, Main St, and the Beach! Bay on 6th Apartments",2849,1br,672,None listed,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
"1B/1B, View, On-Site Management",2195,1br,,"11858 Goshen Ave, Los Angeles, CA 90049",1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0476908,-118.4643607,0.5449322349540722,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.2438193726729955,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.44451217737028,"Whole Foods Market - 11737 San Vicente Blvd, Los Angeles"
"Modern cabinets and countertops throughout, Ceiling fans, Dishwashers",2858,1br,628,"11400 Rochester Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0483122,-118.4539033,0.8409247881480358,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7885200149277635,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8415531851178917,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"Situated in Santa Monica!, Washbox Dry Cleaning Services, 1/BD",2471,1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"SAVE MORE, LIVE BETTER: REDUCED PRICING + MOVE-IN BONUSES!",2837,1br,693,"1446 Butler Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0475175,-118.4533563,0.8271992663891055,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.8047523549175456,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8388516993682956,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
YOUR DREAM APARTMENT AWAITS: UNBELIEVABLE MOVE-IN DISCOUNTS!,2918,1br,682,"11400 Rochester Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0483122,-118.4539033,0.8409247881480358,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7885200149277635,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8415531851178917,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
EXCLUSIVE OFFER: REDUCED RATES + SPECIAL MOVE-IN PERKS!,2906,1br,656,"1412 Butler Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.048407,-118.453753,0.8516574851407724,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7986739624493023,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8309860692029616,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
ACT FAST! JAW-DROPPING MOVE-IN  DEALS ON SPACIOUS APARTMENTS!,2861,1br,656,"1412 Butler Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.048407,-118.453753,0.8516574851407724,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7986739624493023,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8309860692029616,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"Stainless Steel Appliances, Elfa Closet System, 1 bedroom",2471,1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
ONE MONTH FREE MOVE IN SPECIAL ON VACANT UNITS CALL FOR DETAILS!,2903,1br,665,"11400 Rochester Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0483122,-118.4539033,0.8409247881480358,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7885200149277635,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8415531851178917,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
ONE MONTH FREE MOVE IN SPECIAL ON VACANT UNITS CALL FOR DETAILS!,2864,1br,640,"11400 Rochester Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0483122,-118.4539033,0.8409247881480358,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7885200149277635,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8415531851178917,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"in Los Angeles CA, 1/BD 1/BA, Laundry Facilities",2655,1br,810,"3767 Clarington Ave, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0231252,-118.4011724,2.2853002620687057,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.8516730720341996,"Ralphs - 11361 National Blvd, Los Angeles",2.107168380183992,"Whole Foods Market - 11666 National Blvd, Los Angeles"
ONE MONTH FREE MOVE IN SPECIAL ON VACANT UNITS CALL FOR DETAILS!,2887,1br,640,"11400 Rochester Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0483122,-118.4539033,0.8409247881480358,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7885200149277635,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8415531851178917,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
1 Bedroom Apartment,2145,1br,650,"3711 Mentone, Culver City, CA 90034",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0217052,-118.4067386,2.04632732224784,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.551273266661104,"Ralphs - 11361 National Blvd, Los Angeles",1.788797612469777,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"COME CHECK OUT OUR NEW PRICE DROPS, AND MOVE IN SPECIALS TODAY!",2911,1br,656,"1412 Butler Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.048407,-118.453753,0.8516574851407724,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7986739624493023,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8309860692029616,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
MOVE-IN SPECIALS! SAVE BIG ON YOUR DREAM APARTMENT TODAY!,2837,1br,693,"1446 Butler Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0475175,-118.4533563,0.8271992663891055,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.8047523549175456,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8388516993682956,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"BBQ Area, Spa/Hot Tub, Fitness Center",2655,1br,810,"3767 Clarington Ave, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0231252,-118.4011724,2.2853002620687057,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.8516730720341996,"Ralphs - 11361 National Blvd, Los Angeles",2.107168380183992,"Whole Foods Market - 11666 National Blvd, Los Angeles"
We have the perfect 1 bed 1 bath for you and your pets! Tour today!,3360,1br,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
IRRESISTIBLE MOVE-IN OFFERS: REDUCED PRICES ON PRIME APARTMENTS!,2887,1br,640,"11411 Ohio Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0471677,-118.4525927,0.8463497517408556,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.8427773598641698,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8137440979630112,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
Rent a great 1 bed / 1 bath!,3360,1br,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
Style and Luxury at Tribeca Urban Apartments. 1 bed / 1 bath / 720 sq ft!,3360,1br,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
Style and Luxury at Tribeca Urban Apartments. 1 bed / 1 bath / 720 sq ft!,3360,1br,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
"Private Balconies, Hardwood-Inspired Floors, 1bd 1ba",2471,1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"Simply stunning community with waterfront views. 1 Bd, 1 Ba available!",3360,1br,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
UNBEATABLE DEAL: REDUCED PRICES ON STYLISH APARTMENTS!,2906,1br,656,"1412 Butler Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.048407,-118.453753,0.8516574851407724,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7986739624493023,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8309860692029616,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
DON'T MISS OUT! EXCLUSIVE MOVE-IN DEALS!,2864,1br,640,"11411 Ohio Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0471677,-118.4525927,0.8463497517408556,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.8427773598641698,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8137440979630112,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"NEW MOVE IN SPECIALS, WITH DROPPING PRICING! COME SEE US TODAY!",2861,1br,656,"1412 Butler Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.048407,-118.453753,0.8516574851407724,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7986739624493023,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8309860692029616,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
ACT NOW: DROPPED PRICES + EXCITING MOVE-IN INCENTIVES!,2903,1br,665,"11411 Rochester Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0490045,-118.4540491,0.8693155258174267,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.796003980797582,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8257425222580473,"Whole Foods Market - 11737 San Vicente Blvd, Los Angeles"
"1BD 1BA, Laundry Facilities, Fireplace",2195,1br,,"11858 Goshen Ave, Los Angeles, CA 90049",1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0476908,-118.4643607,0.5449322349540722,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.2438193726729955,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.44451217737028,"Whole Foods Market - 11737 San Vicente Blvd, Los Angeles"
Near the Pier 1 bedroom available !,2471,1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
Style and Luxury at Tribeca Urban Apartments. 1 bed / 1 bath / 720 sq ft!,3360,1br,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
Near the Pier 1 bedroom available !,2471,1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"1+1 apt, 24-Hour cardio fitness center, XL Patio",3429,1br,800,None listed,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
SAVE BIG TODAY: REDUCED RATES + SPECIAL MOVE-IN PERKS!,2858,1br,628,"1436 Butler Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0477146,-118.4534002,0.8341374355995742,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.805396546269948,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8344581829409092,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
YOUR NEW HOME AWAITS: MOVE-IN DISCOUNTS + DROPPED PRICES!,2858,1br,628,"1436 Butler Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0477146,-118.4534002,0.8341374355995742,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.805396546269948,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8344581829409092,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
ONE MONTH FREE MOVE IN SPECIAL ON VACANT UNITS CALL FOR DETAILS!,2600,1br,592,None listed,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
"Courtesy Patrol, Seating Areas, 1 Bed",2471,1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"Cozy, Bright, Bachelor (Efficiency)Unit $1595",1595,1br,,"1455 9TH ST, Santa Monica, CA 904012737",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0192719,-118.4888579,1.9104329560032585,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.3205576298907358,"Trader Joe's - 500 Broadway, Santa Monica",0.993953127017077,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"BRIGHT, AIRY, ONE BEDROOM, IN SANTA MONICA $2295",2295,1br,,"1455 9TH ST, Santa Monica, CA 90401",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0192719,-118.4888579,1.9104329560032585,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.3205576298907358,"Trader Joe's - 500 Broadway, Santa Monica",0.993953127017077,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"1/bd 1/ba, Garage, On-Site Maintenance",2195,1br,,"11858 Goshen Ave, Los Angeles, CA 90049",1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0476908,-118.4643607,0.5449322349540722,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.2438193726729955,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.44451217737028,"Whole Foods Market - 11737 San Vicente Blvd, Los Angeles"
"1bd 1ba, Courtesy Patrol, Washbox Dry Cleaning Services",2471,1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"Located in Santa Monica, 1 Bed, Private Balconies",2471,1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
Rent a great 1 bed / 1 bath!,3360,1br,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
Style and Luxury at Tribeca Urban Apartments. 1 bed / 1 bath / 720 sq ft!,3360,1br,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
ONE MONTH FREE MOVE IN SPECIAL ON VACANT UNITS CALL FOR DETAILS!,2858,1br,628,"11400 Rochester Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0483122,-118.4539033,0.8409247881480358,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7885200149277635,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8415531851178917,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
ACT FAST! JAW-DROPPING MOVE-IN  DEALS ON SPACIOUS APARTMENTS!,2837,1br,693,"1446 Butler Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0475175,-118.4533563,0.8271992663891055,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.8047523549175456,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8388516993682956,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
EXCLUSIVE OFFER: REDUCED RATES + SPECIAL MOVE-IN PERKS!,2918,1br,682,"11400 Rochester Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0483122,-118.4539033,0.8409247881480358,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7885200149277635,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8415531851178917,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
YOUR DREAM APARTMENT AWAITS: UNBELIEVABLE MOVE-IN DISCOUNTS!,2906,1br,656,"1412 Butler Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.048407,-118.453753,0.8516574851407724,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7986739624493023,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8309860692029616,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
